"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_url"
"2313968";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313968";"PL";"118";"2022";"139";"Projeto de Lei";"Veda a exigência de passaporte 
vacinal contra Covid-19 como 
condição para o exercício de direitos.";"";"";"2022-02-02T19:50:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131319";"";"2022-02-02T19:50:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Lei n. 118/2022, pela Deputada Caroline de Toni  (PSL/SC), que ""Veda a exigência de passaporte 
vacinal contra Covid-19 como 
condição para o exercício de direitos"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131320"
"2313969";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313969";"PL";"119";"2022";"139";"Projeto de Lei";"Dispõe sobre normas gerais relativas à
emissão de nota fiscal ou documento
equivalente e trata de infrações da
ordem econômica, alterando a Lei nº
12.529, de 30 de novembro de 2011,
que estrutura o Sistema Brasileiro de
Defesa da Concorrência; dispõe sobre a
prevenção e repressão às infrações
contra a ordem econômica e dá outras
providências.";"";"";"2022-02-02T19:55:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131321";"";"2022-02-02T19:55:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Lei n. 119/2022, pelo Deputado Vitor Hugo  (PSL/GO), que ""Dispõe sobre normas gerais relativas à emissão de nota fiscal ou documento equivalente e trata de infrações da ordem econômica, alterando a Lei nº 12.529, de 30 de novembro de 2011, que estrutura o Sistema Brasileiro de Defesa da Concorrência; dispõe sobre a prevenção e repressão às infrações contra a ordem econômica e dá outras providências"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131322"
"2313970";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313970";"INC";"14";"2022";"133";"Indicação";"Sugere a priorização para modernização industrial, a inovação e o comércio exterior nos financiamentos do BNDES.";"";"";"2022-02-02T19:55:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131324";"";"2022-02-02T19:55:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Chancela e Publicação do Despacho";"1210";"Apresentação da Indicação n. 14/2022, pelo Deputado Vitor Hugo  (PSL/GO), que ""Sugere a priorização para modernização industrial, a inovação e o comércio exterior nos financiamentos do BNDES.  "".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131325"
"2313972";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313972";"INC";"15";"2022";"133";"Indicação";"Requer envio de Indicação à Ministra da de Estado da Agricultura, Pecuária e Abastecimento, com sugestão para criação de um Fundo de Amparo Emergencial ao Produtor de Leite.";"";"";"2022-02-02T20:20:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131330";"";"2022-02-02T20:20:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Chancela e Publicação do Despacho";"1210";"Apresentação da Indicação n. 15/2022, pela Deputada Jaqueline Cassol  (PP/RO), que ""Requer envio de Indicação à Ministra da de Estado da Agricultura, Pecuária e Abastecimento, com sugestão para criação de um Fundo de Amparo Emergencial ao Produtor de Leite"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131331"
"2313973";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313973";"PDL";"17";"2022";"557";"Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo";"Susta, nos termos do art. 49, V, da Constituição, a aplicação de todos os atos normativos que versem sobre a exigência de comprovante de vacinação em órgãos do Poder Executivo Federal.";"";"";"2022-02-02T20:15:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131332";"";"2022-02-02T20:15:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo n. 17/2022, pelo Deputado Guiga Peixoto  (PSL/SP), que ""Susta, nos termos do art. 49, V, da Constituição, a aplicação de todos os atos normativos que versem sobre a exigência de comprovante de vacinação em órgãos do Poder Executivo Federal"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131333"
"2313974";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313974";"RIC";"8";"2022";"148";"Requerimento de Informação";"Solicita ao Ministro de Estado da Defesa, informações acerca dos valores totais custeados pela pasta, especificamente, em despesas relacionadas às viagens de férias do Presidente Jair Messias Bolsonaro, inclusive em caso de uso de aviões da FAB, as viagens aconteceram no dia 17/12/2021 para a Cidade do Guarujá, litoral de São Paulo e posteriormente para a cidade de São Francisco do Sul, litoral catarinense, onde permaneceu até 03/01/2022.";"";"";"2022-02-02T20:26:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131334";"";"2022-02-02T20:26:00";"1";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Apresentação de Proposição";"100";"Aguardando Designação de Relator";"907";"Apresentação do Requerimento de Informação n. 8/2022, pelo Deputado Elias Vaz  (PSB/GO), que ""Solicita ao Ministro de Estado da Defesa, informações acerca dos valores totais custeados pela pasta, especificamente, em despesas relacionadas às viagens de férias do Presidente Jair Messias Bolsonaro, inclusive em caso de uso de aviões da FAB, as viagens aconteceram no dia 17/12/2021 para a Cidade do Guarujá, litoral de São Paulo e posteriormente para a cidade de São Francisco do Sul, litoral catarinense, onde permaneceu até 03/01/2022"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131335"
"2313975";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313975";"RIC";"9";"2022";"148";"Requerimento de Informação";"Solicita ao Ministro de Estado do Gabinete de Segurança Institucional da Presidência da República, informações acerca os valores totais custeados pela pasta, especificamente, em despesas relacionadas às viagens de férias do Presidente Jair Messias Bolsonaro, inclusive em caso de uso de aviões da FAB, as viagens aconteceram no dia 17/12/2021 para a Cidade do Guarujá, litoral de São Paulo e posteriormente para a cidade de São Francisco do Sul, litoral catarinense, onde permaneceu até 03/01/2022.";"";"";"2022-02-02T20:26:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131336";"";"2022-02-02T20:26:00";"1";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Apresentação de Proposição";"100";"Aguardando Designação de Relator";"907";"Apresentação do Requerimento de Informação n. 9/2022, pelo Deputado Elias Vaz  (PSB/GO), que ""Solicita ao Ministro de Estado do Gabinete de Segurança Institucional da Presidência da República, informações acerca os valores totais custeados pela pasta, especificamente, em despesas relacionadas às viagens de férias do Presidente Jair Messias Bolsonaro, inclusive em caso de uso de aviões da FAB, as viagens aconteceram no dia 17/12/2021 para a Cidade do Guarujá, litoral de São Paulo e posteriormente para a cidade de São Francisco do Sul, litoral catarinense, onde permaneceu até 03/01/2022"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131337"
"2313976";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313976";"RIC";"10";"2022";"148";"Requerimento de Informação";"Solicita ao Ministro de Estado Chefe da Secretaria-Geral da Presidência da República, informações acerca dos valores totais custeados pela pasta, especificamente, em despesas relacionadas às viagens de férias do Presidente Jair Messias Bolsonaro, inclusive em caso de uso de aviões da FAB, as viagens aconteceram no dia 17/12/2021 para a Cidade do Guarujá, litoral de São Paulo e posteriormente para a cidade de São Francisco do Sul, litoral catarinense, onde permaneceu até 03/01/2022.";"";"";"2022-02-02T20:26:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131338";"";"2022-02-02T20:26:00";"1";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Apresentação de Proposição";"100";"Aguardando Designação de Relator";"907";"Apresentação do Requerimento de Informação n. 10/2022, pelo Deputado Elias Vaz  (PSB/GO), que ""Solicita ao Ministro de Estado Chefe da Secretaria-Geral da Presidência da República, informações acerca dos valores totais custeados pela pasta, especificamente, em despesas relacionadas às viagens de férias do Presidente Jair Messias Bolsonaro, inclusive em caso de uso de aviões da FAB, as viagens aconteceram no dia 17/12/2021 para a Cidade do Guarujá, litoral de São Paulo e posteriormente para a cidade de São Francisco do Sul, litoral catarinense, onde permaneceu até 03/01/2022"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131339"
"2313978";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313978";"PL";"120";"2022";"139";"Projeto de Lei";"Altera a Lei n° 14.133, de 1º de abril de 2021, para estabelecer a obrigatoriedade de os órgãos e entidades públicas exigirem que percentual mínimo da mão de obra responsável pela execução do objeto de contratos administrativos seja constituído por pessoas nas situações especificadas.";"";"";"2022-02-02T20:36:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131342";"";"2022-02-02T20:36:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Lei n. 120/2022, pela Deputada Ely Santos (REPUBLIC/SP), que ""Altera a Lei n° 14.133, de 1º de abril de 2021, para estabelecer a obrigatoriedade de os órgãos e entidades públicas exigirem que percentual mínimo da mão de obra responsável pela execução do objeto de contratos administrativos seja constituído por pessoas nas situações especificadas. 
"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131343"
"2313979";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313979";"REQ";"16";"2022";"311";"Requerimento de Retirada de Proposição de Iniciativa Individual";"Requer a retirada de tramitação e o arquivamento do Projeto de Lei n.º 4192//2020 que dispõe sobre o atendimento especial às pessoas consideradas como incluídas no grupo de risco da Covid-19 nos supermercados.";"";"";"2022-02-02T20:37:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259980";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131344";"";"2022-02-03T00:00:00";"12";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Publicação de Despacho";"605";"Arquivada";"923";"Publicação inicial no DCD do dia 04/02/2022";""
"2313980";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313980";"REQ";"17";"2022";"318";"Requerimento de Inclusão na Ordem do Dia";"Requer a inclusão na Ordem do Dia do PLP no 161/2015";"";"";"2022-02-02T20:42:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1732959";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131387";"";"2022-02-02T20:42:00";"1";"";"100002";"COAPP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100002";"";"Apresentação de Proposição";"100";"Aguardando Encaminhamento";"910";"Apresentação do Requerimento de Inclusão na Ordem do Dia n. 17/2022, pela Deputada Vivi Reis (PSOL/PA), que ""Requer a inclusão na Ordem do Dia do PLP no 161/2015 "".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131389"
"2313981";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313981";"PL";"121";"2022";"139";"Projeto de Lei";"Altera a Lei nº 11.346, de 15 de setembro de 2006, para prever percentuais mínimos de produtos da agricultura familiar nas cestas básicas que forem distribuídas no âmbito do Sistema Nacional de Segurança Alimentar e Nutricional – Sisan.";"";"";"2022-02-02T20:52:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131390";"";"2022-02-02T20:52:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Lei n. 121/2022, pelo Deputado Heitor Schuch  (PSB/RS), que ""Altera a Lei nº 11.346, de 15 de setembro de 2006, para prever percentuais mínimos de produtos da agricultura familiar nas cestas básicas que forem distribuídas no âmbito do Sistema Nacional de Segurança Alimentar e Nutricional – Sisan.  "".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131391"
"2313982";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313982";"REQ";"1";"2022";"147";"Requerimento";"Requer a realização de Reunião Técnica para debater o Projeto de Lei 2564/2020 que altera a Lei n° 7.498, de 25 de junho de 1986, para instituir o Piso Salarial nacional do Enfermeiro, do Técnico de Enfermagem, do Auxiliar de Enfermagem e da Parteira.";"";"";"2022-02-03T09:07:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539003";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131416";"";"2022-02-04T09:00:00";"4";"";"539003";"GTPL2564";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539003";"";"Aprovação de Proposição Interna";"241";"Aguardando Providências Internas";"936";"Aprovado.";""
