"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800";"Liberado"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"PrPtdobPrpPhsPtcPsl";"";"Liberado"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"PMN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36801";"Sim"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"PsbPtbPcdob";"";"Sim"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809";"Liberado"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"PRB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36815";"Sim"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Liberado"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
